Trigger Time,Field Magnitude Average(nT),Speed(km/s),source
2021-05-02 12:00:00,10.18,345.7,dst
2021-05-02 18:00:00,7.3,345.7,dst
2021-05-03 00:00:00,10.25,367.0,dst
2021-05-03 06:00:00,12.9,375.0,dst
2021-05-03 12:00:00,6.3,417.5,dst
2021-05-03 18:00:00,3.04,433.7,dst
2021-05-04 00:00:00,5.28,424.4,dst
2021-05-04 06:00:00,5.65,401.1,dst
2021-05-04 12:00:00,4.48,432.2,dst
2021-05-04 18:00:00,2.98,425.7,dst
2021-05-05 00:00:00,2.88,406.0,dst
2021-05-05 06:00:00,3.78,396.0,dst
2021-05-05 12:00:00,3.2,,dst
2021-05-05 18:00:00,3.9,,dst
2021-05-06 00:00:00,3.36,348.5,dst
2021-05-06 06:00:00,3.66,334.7,dst
2021-05-06 12:00:00,5.39,330.6,dst
2021-05-06 18:00:00,5.23,339.2,dst
2021-05-07 00:00:00,5.77,320.4,dst
2021-05-07 06:00:00,5.09,,dst
2021-05-07 12:00:00,4.87,309.2,dst
2021-05-07 18:00:00,5.66,300.9,dst
2021-05-08 00:00:00,4.02,326.0,dst
2021-05-08 06:00:00,4.09,324.9,dst
2021-05-08 12:00:00,4.63,,dst
2021-05-08 18:00:00,4.82,329.7,dst
2021-05-09 00:00:00,4.15,328.9,dst
2021-05-09 06:00:00,4.13,312.7,dst
2021-05-09 12:00:00,5.88,324.0,dst
2021-05-09 18:00:00,6.98,345.1,dst
2021-05-10 00:00:00,8.32,346.3,dst
2021-05-10 06:00:00,10.86,366.8,dst
2021-05-10 12:00:00,6.81,355.3,dst
2021-05-10 18:00:00,5.71,356.1,dst
2021-05-11 00:00:00,3.99,339.7,dst
2021-05-11 06:00:00,1.5,351.6,dst
2021-05-11 18:00:00,3.3,,dst
2021-05-12 00:00:00,4.15,324.4,dst
2021-05-12 06:00:00,3.68,319.7,dst
2021-05-12 12:00:00,14.78,451.7,dst
2021-05-12 18:00:00,18.26,505.4,dst
2021-05-13 00:00:00,14.21,503.4,dst
2021-05-13 06:00:00,11.7,448.6,dst
2021-05-13 12:00:00,6.59,434.1,dst
2021-05-13 18:00:00,5.51,422.9,dst
2021-05-14 00:00:00,5.13,,dst
2021-05-14 06:00:00,4.51,399.9,dst
2021-05-14 12:00:00,4.63,378.6,dst
2021-05-14 18:00:00,,389.4,dst
2021-05-15 00:00:00,5.04,,dst
2021-05-15 06:00:00,8.38,407.8,dst
2021-05-15 12:00:00,4.42,444.4,dst
2021-05-15 18:00:00,2.77,430.2,dst
2021-05-16 00:00:00,3.03,,dst
2021-05-16 06:00:00,4.19,374.0,dst
2021-05-16 12:00:00,4.93,358.2,dst
2021-05-16 18:00:00,4.23,325.4,dst
2021-05-17 06:00:00,4.65,390.6,dst
2021-05-17 12:00:00,6.58,,dst
2021-05-17 18:00:00,7.54,356.3,dst
2021-05-18 00:00:00,5.33,372.0,dst
2021-05-18 06:00:00,5.38,382.4,dst
2021-05-18 12:00:00,5.44,,dst
2021-05-18 18:00:00,4.42,379.8,dst
2021-05-19 00:00:00,4.98,367.7,dst
2021-05-19 06:00:00,8.77,357.9,dst
2021-05-19 12:00:00,7.85,,dst
2021-05-20 00:00:00,5.04,358.6,dst
2021-05-20 06:00:00,5.86,355.6,dst
2021-05-20 12:00:00,11.87,399.1,dst
2021-05-20 18:00:00,8.54,504.7,dst
2021-05-21 00:00:00,4.62,584.1,dst
2021-05-21 06:00:00,3.79,,dst
